area_id,latitude,longitude,latitude,longitude,total_incidents,incidents_5yr,night_incidents,sexual_offences,harassment_count,assault_count,avg_severity,repeat_offender_cases,street_lighting,cctv_density,proximity_transit,population_density,slum_density,nightlife_density,incident_density,weighted_risk_score,trend_12month,risk_index,area_type_enc
CHN-00563,12.96525,80.28725,12.96525,80.28725,36,15,18,6,17,13,1.17,5,0.628,5.24,1406.5,38618.8,0.331,3.13,144,0.0702,-0.2829,0.2891,2
CHN-00564,12.96525,80.29175,12.96525,80.29175,20,6,10,3,9,8,1.0,2,1.0,7.58,440.0,6793.0,0.177,1.74,80,0.0333,0.0986,0.1384,2
CHN-00565,12.96525,80.29625,12.96525,80.29625,33,11,19,8,14,11,1.33,3,0.637,5.24,1290.9,31378.9,0.362,1.94,132,0.0732,-0.0419,0.2583,1
CHN-00566,12.96525,80.30075,12.96525,80.30075,45,17,22,10,14,21,1.8,3,0.479,6.16,527.7,31293.6,0.42,3.35,180,0.135,0.2604,0.3292,2
CHN-00567,12.96525,80.30525,12.96525,80.30525,16,6,7,3,6,7,1.0,3,0.669,6.92,1732.9,17408.1,0.026,1.89,64,0.0267,-0.1702,0.1944,1
CHN-00568,12.96525,80.30975,12.96525,80.30975,13,4,6,1,5,7,1.0,0,0.845,7.61,1131.9,14519.3,0.124,1.25,52,0.0217,0.1825,0.1465,1
CHN-00569,12.96525,80.31425,12.96525,80.31425,9,3,3,1,3,5,1.0,0,1.0,7.81,1670.3,3911.6,0.0,1.09,36,0.015,-0.2969,0.1094,1
CHN-00570,12.96525,80.31875,12.96525,80.31875,32,9,14,3,11,18,1.39,2,0.797,5.94,1880.0,7837.0,0.159,1.29,128,0.0741,-0.0906,0.1876,0
CHN-00571,12.96975,80.15225,12.96975,80.15225,24,9,10,4,11,9,1.0,4,0.982,6.03,493.5,3327.1,0.088,0.95,96,0.04,-0.0869,0.1538,0
CHN-00572,12.96975,80.15675,12.96975,80.15675,26,10,12,3,9,14,1.0,3,0.689,5.73,1361.8,17645.1,0.212,1.77,104,0.0433,-0.1329,0.2279,0
CHN-00573,12.96975,80.16125,12.96975,80.16125,45,17,24,7,18,20,1.23,6,0.777,4.74,1511.8,8999.0,0.18,3.5,180,0.0922,0.2361,0.2619,1
CHN-00574,12.96975,80.16575,12.96975,80.16575,42,17,26,8,15,19,1.58,4,0.796,5.8,1138.6,17029.2,0.306,1.91,168,0.1106,0.1631,0.2501,2
CHN-00575,12.96975,80.17025,12.96975,80.17025,62,19,38,14,30,18,1.84,5,0.464,3.78,393.5,31845.8,0.478,4.16,248,0.1901,-0.2837,0.3777,1
CHN-00576,12.96975,80.17475,12.96975,80.17475,66,19,26,8,21,37,1.93,5,0.268,4.47,66.0,39769.1,0.439,4.54,264,0.2123,0.2443,0.4057,0
CHN-00577,12.96975,80.17925,12.96975,80.17925,74,32,34,13,23,38,2.61,5,0.344,3.75,1540.0,34388.5,0.466,2.73,296,0.3219,0.1635,0.4457,0
CHN-00578,12.96975,80.18375,12.96975,80.18375,117,42,62,20,45,52,4.06,15,0.0,0.0,123.6,45164.8,0.865,5.02,468,0.7917,0.1814,0.7571,1
CHN-00579,12.96975,80.18825,12.96975,80.18825,108,47,64,21,38,49,3.9,9,0.027,1.05,160.8,66407.5,0.881,5.39,432,0.702,0.1644,0.7333,1
CHN-00580,12.96975,80.19275,12.96975,80.19275,104,37,61,13,35,56,2.86,11,0.34,2.26,796.5,40935.3,0.865,4.48,416,0.4957,-0.1393,0.5715,3
CHN-00581,12.96975,80.19725,12.96975,80.19725,125,42,65,18,41,66,3.53,6,0.14,0.45,233.8,18346.5,0.822,5.93,500,0.7354,-0.1551,0.716,1
CHN-00582,12.96975,80.20175,12.96975,80.20175,102,41,42,22,40,40,3.85,14,0.196,1.98,503.1,45524.1,0.864,4.46,408,0.6545,-0.2161,0.6604,3
CHN-00583,12.96975,80.20625,12.96975,80.20625,53,16,27,12,20,21,1.67,8,0.728,4.95,1723.0,20029.0,0.502,2.41,212,0.1475,-0.1547,0.2879,2
CHN-00584,12.96975,80.21075,12.96975,80.21075,47,15,29,10,19,18,1.58,5,0.591,5.9,294.9,20635.4,0.319,2.83,188,0.1238,-0.0522,0.2818,0
CHN-00585,12.96975,80.21525,12.96975,80.21525,66,21,27,14,25,27,2.15,10,0.566,3.9,806.4,22042.4,0.548,3.52,264,0.2365,0.2106,0.3776,1
CHN-00586,12.96975,80.21975,12.96975,80.21975,67,23,27,15,23,29,2.88,10,0.493,2.5,506.7,31655.9,0.514,3.67,268,0.3216,-0.0846,0.4361,1
CHN-00587,12.96975,80.22425,12.96975,80.22425,59,17,32,14,21,24,1.21,7,0.765,5.39,1263.9,17219.3,0.41,2.17,236,0.119,0.0869,0.2526,1
CHN-00588,12.96975,80.22875,12.96975,80.22875,101,38,58,22,34,45,3.23,12,0.065,1.78,973.8,56042.8,0.892,5.88,404,0.5437,-0.0269,0.6612,0
CHN-00589,12.96975,80.23325,12.96975,80.23325,114,42,54,15,56,43,3.26,19,0.294,0.0,1413.1,22924.0,0.762,5.3,456,0.6194,0.341,0.6483,3
CHN-00590,12.96975,80.23775,12.96975,80.23775,83,25,47,16,36,31,3.06,14,0.163,2.71,826.0,21867.0,0.639,4.04,332,0.4233,-0.0099,0.5285,4
CHN-00591,12.96975,80.24225,12.96975,80.24225,137,53,83,21,52,64,3.68,14,0.226,1.11,262.5,14243.7,0.922,4.92,548,0.8403,0.1602,0.739,3
CHN-00592,12.96975,80.24675,12.96975,80.24675,93,41,57,14,28,51,3.12,17,0.435,1.71,1995.9,19848.9,0.76,5.28,372,0.4836,-0.12,0.5765,4
CHN-00593,12.96975,80.25125,12.96975,80.25125,141,57,75,24,48,69,3.9,11,0.099,0.13,1913.5,8945.1,0.832,5.1,564,0.9165,0.0329,0.7915,3
CHN-00594,12.96975,80.25575,12.96975,80.25575,104,40,43,21,34,49,3.17,9,0.247,1.94,1724.7,13045.4,0.74,3.88,416,0.5495,0.1668,0.5922,4
CHN-00595,12.96975,80.26025,12.96975,80.26025,79,29,41,14,34,31,2.09,13,0.353,2.17,1583.1,24631.7,0.502,4.38,316,0.2752,0.2524,0.4579,2
CHN-00596,12.96975,80.26475,12.96975,80.26475,90,32,54,13,37,40,2.57,9,0.545,3.08,956.3,55691.4,0.614,3.44,360,0.3855,0.0311,0.454,4
CHN-00597,12.96975,80.26925,12.96975,80.26925,84,28,51,19,28,37,2.01,16,0.553,4.03,1778.4,32143.3,0.638,4.06,336,0.2814,-0.2504,0.4137,0
CHN-00598,12.96975,80.27375,12.96975,80.27375,45,16,19,6,14,25,1.0,8,0.55,5.05,1201.6,26321.1,0.207,3.14,180,0.075,0.1333,0.2799,2
CHN-00599,12.96975,80.27825,12.96975,80.27825,24,8,12,3,9,12,1.0,2,0.979,7.62,681.0,27056.8,0.014,2.34,96,0.04,-0.2817,0.1424,2
CHN-00600,12.96975,80.28275,12.96975,80.28275,14,4,6,2,5,7,1.0,2,1.0,8.07,1947.1,9843.1,0.144,1.18,56,0.0233,0.0221,0.1159,1
CHN-00601,12.96975,80.28725,12.96975,80.28725,37,12,18,3,14,20,1.0,4,0.973,7.09,365.3,15478.2,0.194,1.8,148,0.0617,0.1224,0.1647,0
CHN-00602,12.96975,80.29175,12.96975,80.29175,25,9,11,2,9,14,1.0,2,0.844,6.67,527.3,5299.0,0.338,1.19,100,0.0417,0.209,0.1941,1
CHN-00603,12.96975,80.29625,12.96975,80.29625,32,10,13,6,10,16,1.11,4,0.65,4.91,122.6,4760.9,0.341,1.98,128,0.0592,0.1317,0.249,2
CHN-00604,12.96975,80.30075,12.96975,80.30075,29,9,12,5,10,14,1.0,4,0.797,6.63,1111.2,26846.0,0.263,2.07,116,0.0483,0.0476,0.199,2
CHN-00605,12.96975,80.30525,12.96975,80.30525,46,17,19,10,14,22,1.67,7,0.825,4.26,1213.9,20754.3,0.305,1.96,184,0.128,0.0087,0.2609,2
CHN-00606,12.96975,80.30975,12.96975,80.30975,33,13,20,5,16,12,1.24,3,0.646,6.13,833.7,22181.1,0.243,2.59,132,0.0682,-0.0505,0.2558,2
CHN-00607,12.96975,80.31425,12.96975,80.31425,9,2,5,2,3,4,1.0,1,0.965,8.0,628.8,12286.4,0.208,2.24,36,0.015,0.2032,0.1277,0
CHN-00608,12.96975,80.31875,12.96975,80.31875,56,25,29,10,22,24,1.28,3,0.793,5.68,322.1,34586.4,0.403,2.65,224,0.1195,-0.1745,0.2835,1
CHN-00609,12.97425,80.15225,12.97425,80.15225,48,15,24,6,16,26,1.56,8,0.611,4.61,1315.1,37612.9,0.425,3.49,192,0.1248,-0.0079,0.3108,0
CHN-00610,12.97425,80.15675,12.97425,80.15675,40,15,25,9,13,18,1.0,4,0.603,5.72,1810.4,39278.0,0.359,3.24,160,0.0667,-0.0222,0.2829,2
CHN-00611,12.97425,80.16125,12.97425,80.16125,20,6,9,3,9,8,1.0,3,0.977,6.55,1165.1,28182.9,0.115,2.5,80,0.0333,-0.2467,0.1568,2
CHN-00612,12.97425,80.16575,12.97425,80.16575,57,21,28,13,22,22,1.53,6,0.654,4.96,143.5,38982.6,0.356,3.04,228,0.1454,-0.242,0.3059,4
CHN-00613,12.97425,80.17025,12.97425,80.17025,51,22,23,6,17,28,1.0,8,0.799,5.42,417.0,15180.0,0.344,3.66,204,0.085,-0.1814,0.2787,1
CHN-00614,12.97425,80.17475,12.97425,80.17475,68,21,40,9,30,29,1.85,13,0.308,4.21,1628.5,51927.9,0.563,4.3,272,0.2097,-0.0637,0.4146,2
CHN-00615,12.97425,80.17925,12.97425,80.17925,42,16,22,8,13,21,1.68,3,0.771,5.28,1946.4,6056.5,0.341,2.42,168,0.1176,-0.3122,0.2676,2
CHN-00616,12.97425,80.18375,12.97425,80.18375,84,36,48,13,31,40,2.85,6,0.331,1.95,1712.1,47740.1,0.756,4.34,336,0.399,-0.1295,0.5438,1
CHN-00617,12.97425,80.18825,12.97425,80.18825,102,33,60,13,41,48,3.48,13,0.268,1.67,929.6,7870.4,0.861,5.63,408,0.5916,0.1112,0.6314,4
CHN-00618,12.97425,80.19275,12.97425,80.19275,111,45,53,22,34,55,3.29,17,0.045,1.83,1280.0,42299.8,0.801,5.19,444,0.6086,0.1275,0.6733,3
CHN-00619,12.97425,80.19725,12.97425,80.19725,98,32,39,14,44,40,3.46,7,0.392,1.67,1838.1,47541.7,0.858,4.13,392,0.5651,-0.1097,0.5824,1
CHN-00620,12.97425,80.20175,12.97425,80.20175,44,15,26,5,14,25,1.25,4,0.587,5.71,239.1,17739.1,0.454,1.9,176,0.0917,0.2359,0.2777,0
CHN-00621,12.97425,80.20625,12.97425,80.20625,77,32,42,15,34,28,2.2,13,0.436,2.99,1785.0,41841.0,0.556,4.09,308,0.2823,0.0256,0.4507,1
CHN-00622,12.97425,80.21075,12.97425,80.21075,40,15,16,9,18,13,1.49,3,0.482,4.79,548.1,24091.5,0.506,2.98,160,0.0993,0.2073,0.3327,4
CHN-00623,12.97425,80.21525,12.97425,80.21525,81,34,38,9,38,34,2.27,14,0.63,2.75,1026.9,22863.5,0.583,4.31,324,0.3064,-0.1226,0.4391,2
CHN-00624,12.97425,80.21975,12.97425,80.21975,56,21,35,8,18,30,2.07,3,0.671,2.94,1519.3,29117.4,0.478,2.72,224,0.1932,0.0767,0.3492,0
CHN-00625,12.97425,80.22425,12.97425,80.22425,81,29,43,9,39,33,1.98,5,0.429,4.0,1051.6,37181.3,0.392,3.2,324,0.2673,0.1967,0.3957,1
CHN-00626,12.97425,80.22875,12.97425,80.22875,71,25,39,8,22,41,2.41,4,0.251,2.64,1198.1,47597.4,0.721,4.59,284,0.2852,-0.0181,0.4939,0
CHN-00627,12.97425,80.23325,12.97425,80.23325,112,33,63,14,53,45,3.53,6,0.05,1.65,1238.0,22445.6,0.857,5.15,448,0.6589,-0.0467,0.6748,4
CHN-00628,12.97425,80.23775,12.97425,80.23775,76,27,41,17,35,24,2.5,6,0.452,2.61,424.5,52901.8,0.567,3.34,304,0.3167,-0.2563,0.4424,1
CHN-00629,12.97425,80.24225,12.97425,80.24225,100,35,57,10,48,42,3.07,19,0.032,1.85,485.7,11546.5,0.949,5.9,400,0.5117,0.0095,0.655,1
CHN-00630,12.97425,80.24675,12.97425,80.24675,121,45,63,18,57,46,3.11,8,0.17,1.43,429.5,30728.1,0.995,4.8,484,0.6272,0.1732,0.6722,4
CHN-00631,12.97425,80.25125,12.97425,80.25125,130,47,70,26,54,50,3.87,13,0.048,0.45,123.7,9516.0,0.983,5.72,520,0.8385,0.1707,0.7841,4
CHN-00632,12.97425,80.25575,12.97425,80.25575,104,36,65,21,36,47,3.4,13,0.021,1.51,663.8,9815.4,0.969,5.45,416,0.5893,0.293,0.682,1
CHN-00633,12.97425,80.26025,12.97425,80.26025,72,31,33,16,34,22,2.38,13,0.406,4.48,1420.4,7254.2,0.675,3.73,288,0.2856,-0.0132,0.4512,2
CHN-00634,12.97425,80.26475,12.97425,80.26475,67,20,31,6,25,36,2.31,11,0.658,4.06,546.5,47515.6,0.603,3.75,268,0.258,0.1214,0.3746,1
CHN-00635,12.97425,80.26925,12.97425,80.26925,77,23,38,12,25,40,2.03,5,0.435,3.59,1977.0,23206.9,0.657,5.01,308,0.2605,-0.1743,0.437,0
CHN-00636,12.97425,80.27375,12.97425,80.27375,31,13,12,3,9,19,1.04,3,0.712,5.13,1827.6,17282.8,0.165,2.11,124,0.0537,-0.0211,0.2412,1
CHN-00637,12.97425,80.27825,12.97425,80.27825,21,9,10,3,8,10,1.0,2,0.969,6.58,928.3,23627.3,0.329,2.55,84,0.035,-0.3374,0.2061,2
CHN-00638,12.97425,80.28275,12.97425,80.28275,22,9,12,5,7,10,1.04,3,0.779,7.14,252.9,26998.8,0.176,1.42,88,0.0381,0.0267,0.1948,2
CHN-00639,12.97425,80.28725,12.97425,80.28725,39,17,20,8,15,16,1.34,3,0.674,6.07,85.4,29054.6,0.375,2.17,156,0.0871,-0.0763,0.2744,2
CHN-00640,12.97425,80.29175,12.97425,80.29175,42,16,22,5,15,22,1.79,6,0.846,5.75,1886.9,12489.0,0.429,1.78,168,0.1253,0.072,0.254,1
CHN-00641,12.97425,80.29625,12.97425,80.29625,28,11,13,6,9,13,1.02,4,0.687,5.94,1677.9,28056.6,0.163,2.14,112,0.0476,-0.3201,0.2297,2
CHN-00642,12.97425,80.30075,12.97425,80.30075,20,8,11,2,8,10,1.0,3,0.91,7.36,1980.9,5657.3,0.173,1.18,80,0.0333,0.0087,0.1657,2
CHN-00643,12.97425,80.30525,12.97425,80.30525,31,9,14,6,11,14,1.04,5,0.628,5.68,1232.6,29736.6,0.383,3.14,124,0.0537,0.1185,0.259,2
CHN-00644,12.97425,80.30975,12.97425,80.30975,19,7,10,2,8,9,1.0,2,0.937,6.82,910.5,5009.9,0.1,2.18,76,0.0317,0.1751,0.1672,2
CHN-00645,12.97425,80.31425,12.97425,80.31425,24,10,13,2,10,12,1.0,3,0.817,7.19,951.9,12209.7,0.114,2.72,96,0.04,-0.2584,0.2031,2
CHN-00646,12.97425,80.31875,12.97425,80.31875,34,11,16,7,13,14,1.01,6,0.962,6.06,1907.3,4277.8,0.162,2.79,136,0.0572,-0.1954,0.1859,2
CHN-00647,12.97875,80.15225,12.97875,80.15225,24,9,14,4,8,12,1.01,2,0.714,6.02,1148.6,6532.8,0.037,1.33,96,0.0404,-0.2019,0.1945,2
CHN-00648,12.97875,80.15675,12.97875,80.15675,41,13,26,4,19,18,1.0,7,0.675,5.79,1428.9,23944.9,0.207,2.42,164,0.0683,0.0907,0.2334,1
CHN-00649,12.97875,80.16125,12.97875,80.16125,12,4,5,1,4,7,1.0,0,0.744,6.58,1910.8,6440.5,0.127,0.46,48,0.02,-0.3221,0.1655,2
CHN-00650,12.97875,80.16575,12.97875,80.16575,37,13,18,8,15,14,1.0,3,0.591,7.07,661.8,18141.9,0.112,2.81,148,0.0617,-0.3378,0.2339,2
CHN-00651,12.97875,80.17025,12.97875,80.17025,89,28,48,13,29,47,2.76,9,0.359,2.54,797.0,48653.8,0.559,4.9,356,0.4094,0.2878,0.5029,1
CHN-00652,12.97875,80.17475,12.97875,80.17475,61,18,28,11,28,22,1.21,4,0.775,5.35,1200.1,35393.4,0.372,3.48,244,0.123,-0.0982,0.2692,1
CHN-00653,12.97875,80.17925,12.97875,80.17925,54,19,34,12,18,24,1.99,6,0.744,4.51,1501.4,24016.4,0.342,2.51,216,0.1791,-0.0601,0.2964,0
CHN-00654,12.97875,80.18375,12.97875,80.18375,79,29,32,17,39,23,2.21,4,0.291,3.69,1243.6,43554.6,0.503,4.41,316,0.291,0.1281,0.458,2
CHN-00655,12.97875,80.18825,12.97875,80.18825,49,21,24,11,20,18,1.48,6,0.556,4.22,283.3,22489.3,0.319,2.43,196,0.1209,-0.0611,0.319,2
CHN-00656,12.97875,80.19275,12.97875,80.19275,55,20,31,7,26,22,1.8,9,0.504,3.67,1363.7,5036.9,0.434,2.59,220,0.165,0.0647,0.3486,4
CHN-00657,12.97875,80.19725,12.97875,80.19725,92,34,58,21,42,29,2.37,12,0.246,2.74,994.2,48525.4,0.763,4.05,368,0.3634,-0.2606,0.521,2
CHN-00658,12.97875,80.20175,12.97875,80.20175,81,29,52,9,31,41,2.24,15,0.539,2.61,208.3,36826.8,0.559,4.39,324,0.3024,-0.259,0.4391,1
CHN-00659,12.97875,80.20625,12.97875,80.20625,45,13,20,11,17,17,1.76,3,0.654,5.33,663.2,37648.2,0.421,2.73,180,0.132,0.0126,0.2837,0
CHN-00660,12.97875,80.21075,12.97875,80.21075,65,23,38,11,31,23,1.89,7,0.592,3.91,1116.7,7570.7,0.493,3.16,260,0.2047,0.3042,0.359,1
CHN-00661,12.97875,80.21525,12.97875,80.21525,62,23,37,14,20,28,1.61,6,0.374,4.66,1716.9,20896.2,0.515,3.47,248,0.1664,-0.0861,0.3808,4
CHN-00662,12.97875,80.21975,12.97875,80.21975,99,29,44,10,40,49,3.03,6,0.443,2.57,1395.4,58081.5,0.567,5.26,396,0.4999,-0.1859,0.5232,1
CHN-00663,12.97875,80.22425,12.97875,80.22425,113,43,65,25,36,52,3.38,13,0.212,1.7,1043.0,60259.2,0.782,5.75,452,0.6366,-0.1382,0.6605,0
CHN-00664,12.97875,80.22875,12.97875,80.22875,115,44,70,25,37,53,3.82,12,0.034,1.8,892.4,56571.5,0.796,4.34,460,0.7322,0.0707,0.7013,1
CHN-00665,12.97875,80.23325,12.97875,80.23325,80,25,37,17,26,37,2.87,15,0.392,3.18,262.5,19215.0,0.798,4.83,320,0.3827,0.1197,0.5046,1
CHN-00666,12.97875,80.23775,12.97875,80.23775,112,48,54,16,53,43,3.69,14,0.003,0.64,1329.6,30121.8,0.95,6.15,448,0.6888,0.2532,0.7528,4
CHN-00667,12.97875,80.24225,12.97875,80.24225,92,28,45,21,31,40,2.76,17,0.047,2.47,676.7,8447.4,0.889,4.1,368,0.4232,0.0837,0.5747,1
CHN-00668,12.97875,80.24675,12.97875,80.24675,71,22,41,12,26,33,2.85,13,0.432,2.57,1775.1,23885.5,0.697,4.89,284,0.3372,0.1206,0.479,3
CHN-00669,12.97875,80.25125,12.97875,80.25125,98,33,41,14,37,47,2.69,16,0.149,1.8,194.2,16666.6,0.911,5.19,392,0.4394,0.3291,0.596,4
CHN-00670,12.97875,80.25575,12.97875,80.25575,112,50,62,24,51,37,3.65,15,0.184,0.78,91.3,29212.5,0.843,5.21,448,0.6813,0.3332,0.7011,4
CHN-00671,12.97875,80.26025,12.97875,80.26025,44,16,20,5,15,24,1.45,3,0.818,5.04,164.7,32563.0,0.31,3.11,176,0.1063,-0.16,0.2623,1
CHN-00672,12.97875,80.26475,12.97875,80.26475,82,28,42,19,39,24,1.67,5,0.477,3.04,723.9,11925.2,0.562,4.51,328,0.2282,0.3023,0.4168,0
CHN-00673,12.97875,80.26925,12.97875,80.26925,70,28,35,9,26,35,1.43,10,0.439,3.92,286.1,42266.2,0.461,3.46,280,0.1668,0.0342,0.3789,2
CHN-00674,12.97875,80.27375,12.97875,80.27375,32,10,18,4,11,17,1.0,3,0.89,6.7,1306.6,25757.8,0.131,1.61,128,0.0533,-0.0985,0.1668,2
CHN-00675,12.97875,80.27825,12.97875,80.27825,29,8,11,3,9,17,1.0,5,0.937,6.17,828.6,18317.9,0.251,2.47,116,0.0483,0.1774,0.1802,0
CHN-00676,12.97875,80.28275,12.97875,80.28275,24,8,12,4,8,12,1.0,1,0.581,5.19,265.2,11489.4,0.145,3.11,96,0.04,-0.1707,0.2505,1
CHN-00677,12.97875,80.28725,12.97875,80.28725,21,7,11,4,9,8,1.0,3,1.0,7.4,888.2,20139.4,0.19,0.48,84,0.035,0.2141,0.1308,2
CHN-00678,12.97875,80.29175,12.97875,80.29175,24,8,10,3,8,13,1.0,2,1.0,8.08,273.8,23129.0,0.0,0.63,96,0.04,-0.314,0.1089,2
CHN-00679,12.97875,80.29625,12.97875,80.29625,44,14,23,8,15,21,1.81,4,0.781,5.21,900.9,36001.6,0.483,2.52,176,0.1327,-0.1186,0.2751,4
CHN-00680,12.97875,80.30075,12.97875,80.30075,33,13,19,7,13,13,1.11,4,0.734,4.17,386.7,4873.3,0.406,3.66,132,0.0611,0.0779,0.2913,1
CHN-00681,12.97875,80.30525,12.97875,80.30525,63,21,40,9,30,24,1.96,10,0.632,4.09,1087.3,18817.9,0.481,3.48,252,0.2058,0.2251,0.3508,1
CHN-00682,12.97875,80.30975,12.97875,80.30975,18,5,7,1,7,10,1.0,3,0.904,7.22,1267.6,23402.6,0.186,1.88,72,0.03,-0.133,0.1537,1
CHN-00683,12.97875,80.31425,12.97875,80.31425,37,12,14,7,11,19,1.0,3,0.752,5.62,1365.6,5794.5,0.159,2.36,148,0.0617,-0.1434,0.2171,0
CHN-00684,12.97875,80.31875,12.97875,80.31875,31,9,12,7,13,11,1.0,4,0.949,7.33,981.9,15910.1,0.007,2.62,124,0.0517,-0.0073,0.1486,2
CHN-00685,12.98325,80.15225,12.98325,80.15225,16,6,7,1,7,8,1.0,2,0.681,6.07,958.4,9777.5,0.178,1.74,64,0.0267,-0.3293,0.2142,0
CHN-00686,12.98325,80.15675,12.98325,80.15675,17,6,7,2,5,10,1.0,3,1.0,6.81,581.3,18032.8,0.173,2.52,68,0.0283,-0.2997,0.1657,2
CHN-00687,12.98325,80.16125,12.98325,80.16125,13,5,7,1,4,8,1.0,1,1.0,6.66,552.6,22026.9,0.0,0.98,52,0.0217,-0.1543,0.1319,1
CHN-00688,12.98325,80.16575,12.98325,80.16575,45,19,23,6,14,25,1.0,5,0.575,5.64,1199.1,13366.1,0.17,2.89,180,0.075,0.2217,0.2763,2
CHN-00689,12.98325,80.17025,12.98325,80.17025,25,11,10,5,9,11,1.0,2,0.977,6.48,522.5,23298.2,0.094,2.28,100,0.0417,-0.1257,0.1832,2
CHN-00690,12.98325,80.17475,12.98325,80.17475,74,31,33,14,23,37,2.78,5,0.217,2.91,1175.0,48294.1,0.753,3.93,296,0.3429,-0.2415,0.5236,2
CHN-00691,12.98325,80.17925,12.98325,80.17925,73,27,35,15,29,29,2.68,9,0.321,4.1,1136.6,15377.1,0.612,3.59,292,0.3261,0.2216,0.4614,2
CHN-00692,12.98325,80.18375,12.98325,80.18375,51,22,30,6,18,27,1.77,7,0.617,4.61,1044.3,40905.7,0.467,2.68,204,0.1504,0.0359,0.3353,0
CHN-00693,12.98325,80.18825,12.98325,80.18825,83,36,42,12,41,30,2.91,8,0.35,2.74,340.7,54628.8,0.607,4.93,332,0.4026,-0.1592,0.5289,0
CHN-00694,12.98325,80.19275,12.98325,80.19275,73,28,30,9,22,42,1.85,10,0.512,4.11,1121.0,17534.5,0.438,2.85,292,0.2251,0.2123,0.3721,1
CHN-00695,12.98325,80.19725,12.98325,80.19725,75,27,34,18,34,23,1.94,13,0.569,3.31,881.8,13835.0,0.418,4.12,300,0.2425,-0.1325,0.3891,1
CHN-00696,12.98325,80.20175,12.98325,80.20175,61,25,36,13,22,26,2.34,8,0.594,2.89,1850.1,18765.0,0.743,4.32,244,0.2379,-0.0027,0.4332,4
CHN-00697,12.98325,80.20625,12.98325,80.20625,63,19,30,13,26,24,1.74,11,0.507,4.65,1356.9,13321.1,0.526,3.97,252,0.1827,-0.2762,0.361,1
CHN-00698,12.98325,80.21075,12.98325,80.21075,76,28,33,15,31,30,2.41,3,0.177,2.55,350.2,25348.6,0.693,4.37,304,0.3053,-0.1304,0.5102,3
CHN-00699,12.98325,80.21525,12.98325,80.21525,108,41,52,16,51,41,2.55,21,0.313,2.34,124.1,40412.5,0.749,3.98,432,0.459,-0.0826,0.548,1
CHN-00700,12.98325,80.21975,12.98325,80.21975,112,45,64,21,45,46,3.6,15,0.0,1.55,1198.1,26930.0,0.902,6.2,448,0.672,-0.1196,0.7288,4
CHN-00701,12.98325,80.22425,12.98325,80.22425,88,28,51,9,26,53,3.35,12,0.203,1.56,1252.9,34542.3,0.885,5.66,352,0.4913,0.1286,0.6089,1
CHN-00702,12.98325,80.22875,12.98325,80.22875,104,36,43,11,35,58,3.12,17,0.211,1.41,210.6,38182.2,0.714,5.14,416,0.5408,0.3429,0.6076,4
CHN-00703,12.98325,80.23325,12.98325,80.23325,86,35,53,12,42,32,2.34,4,0.459,3.39,226.6,11957.3,0.543,3.63,344,0.3354,-0.1377,0.4522,3
CHN-00704,12.98325,80.23775,12.98325,80.23775,127,48,76,24,46,57,3.83,16,0.188,1.44,851.5,56708.0,0.821,6.26,508,0.8107,0.0111,0.7383,1
CHN-00705,12.98325,80.24225,12.98325,80.24225,87,38,36,20,38,29,2.48,9,0.435,2.91,1359.7,26155.3,0.658,5.29,348,0.3596,-0.1393,0.5102,4
CHN-00706,12.98325,80.24675,12.98325,80.24675,106,36,44,10,40,56,3.01,21,0.213,1.31,1787.9,34559.7,0.805,4.07,424,0.5318,-0.0152,0.5976,3
CHN-00707,12.98325,80.25125,12.98325,80.25125,112,48,52,19,55,38,3.41,17,0.113,0.89,734.9,27410.6,0.989,5.1,448,0.6365,0.0384,0.7044,4
CHN-00708,12.98325,80.25575,12.98325,80.25575,76,29,34,16,34,26,1.24,14,0.471,4.97,1972.0,40525.5,0.543,2.72,304,0.1571,-0.2554,0.3541,1
CHN-00709,12.98325,80.26025,12.98325,80.26025,61,24,29,9,26,26,1.59,10,0.456,5.33,175.3,12448.5,0.453,3.74,244,0.1617,-0.1671,0.3623,2
CHN-00710,12.98325,80.26475,12.98325,80.26475,52,21,22,8,23,21,1.63,7,0.372,4.63,347.7,40179.4,0.405,2.8,208,0.1413,0.1942,0.3586,2
CHN-00711,12.98325,80.26925,12.98325,80.26925,46,20,27,5,20,21,1.49,8,0.56,5.23,1026.5,23382.3,0.352,2.24,184,0.1142,0.1264,0.3078,2
CHN-00712,12.98325,80.27375,12.98325,80.27375,57,25,32,13,26,18,1.8,7,0.377,4.19,499.3,37906.6,0.494,3.25,228,0.171,-0.1416,0.3949,4
CHN-00713,12.98325,80.27825,12.98325,80.27825,35,15,22,6,16,13,1.31,6,0.458,4.01,268.8,27697.7,0.484,2.73,140,0.0764,0.2666,0.3411,1
CHN-00714,12.98325,80.28275,12.98325,80.28275,29,12,14,5,10,14,1.0,5,0.618,7.16,1146.5,11474.6,0.339,1.98,116,0.0483,-0.1606,0.2475,2
CHN-00715,12.98325,80.28725,12.98325,80.28725,23,10,10,2,6,15,1.0,4,0.964,6.71,1759.9,24649.9,0.0,2.2,92,0.0383,-0.197,0.1701,2
CHN-00716,12.98325,80.29175,12.98325,80.29175,17,5,7,3,8,6,1.0,1,0.796,6.62,316.6,17957.0,0.134,1.92,68,0.0283,0.0286,0.174,2
